"","site_proj_comm","treatment","site_code","project_name","data_type","species_matched","avg_distance_all","avg_distance_NN","sd_distance_all","sd_distance_NN","n_obs","data_set"
"NANT_wet_Nant_TNC_M.Persicaria sagittata.0N1P","NANT_wet_Nant_TNC_M","0N1P","NANT","wet","cover","Persicaria sagittata",0.352015012753101,0.145105351267967,0.0273368922000739,0.0364237878737539,9,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Persicaria sagittata.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Persicaria sagittata",0.369178664390026,0.213266270168084,0.0125939977879172,0.0882466124838325,3,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Pilea pumila.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Pilea pumila",0.3971536000589,0.255487745859272,NA,NA,1,"full_all"
"NANT_wet_Nant_TNC_M.Sagittaria latifolia.0N1P","NANT_wet_Nant_TNC_M","0N1P","NANT","wet","cover","Sagittaria latifolia",0.275517133285108,0.102992404538001,0.0136685031378112,0.00531758487868843,3,"full_all"
"NANT_wet_Nant_TNC_M.Schoenoplectus pungens.0N1P","NANT_wet_Nant_TNC_M","0N1P","NANT","wet","cover","Schoenoplectus pungens",0.297990670412018,0.117386134552655,NA,NA,1,"full_all"
"NANT_wet_Marshy_BSA_M.Schoenoplectus tabernaemontani.0N1P","NANT_wet_Marshy_BSA_M","0N1P","NANT","wet","cover","Schoenoplectus tabernaemontani",0.435941370499136,0.310026467600684,0.0928084603271398,0.0543467954321843,5,"full_all"
"NANT_wet_Nant_TNC_M.Spartina cynosuroides.0N1P","NANT_wet_Nant_TNC_M","0N1P","NANT","wet","cover","Spartina cynosuroides",0.447656596435539,0.309696358936201,0.0560080131092402,0.0469886601838225,3,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Symplocarpus foetidus.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Symplocarpus foetidus",0.344259552796195,0.120571698488192,0.00302608176535315,0.00509908139984046,2,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Thalictrum pubescens.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Thalictrum pubescens",0.236991800361728,0.0580605346639296,0.0208261202691562,0.00996794018592696,5,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Toxicodendron radicans.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Toxicodendron radicans",0.323392705690756,0.139307599331403,NA,NA,1,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Viola obliqua.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Viola obliqua",0.266511137248765,0.145689599580337,0.00858840295015525,0.0159800527296916,4,"full_all"
"NANT_wet_Broad_BRC_S.Zizania aquatica.0N1P","NANT_wet_Broad_BRC_S","0N1P","NANT","wet","cover","Zizania aquatica",0.50771227023236,0.445210285151158,0.0231932026143498,0.023026838091773,4,"full_all"
"NANT_wet_Nant_TNC_M.Zizania aquatica.0N1P","NANT_wet_Nant_TNC_M","0N1P","NANT","wet","cover","Zizania aquatica",0.429823268164507,0.297982737249468,0.0236952934619082,0.032554001280679,2,"full_all"
"NANT_wet_Nant-Mrsh_TNC_S.Zizania aquatica.0N1P","NANT_wet_Nant-Mrsh_TNC_S","0N1P","NANT","wet","cover","Zizania aquatica",0.481600782000766,0.418115424715512,0.00900230510870415,0.0105991872704391,2,"full_all"
"CDR_e001_A.Achillea millefolium.1","CDR_e001_A","1","CDR","e001","biomass","Achillea millefolium",0.281506284677113,0.0796984348496684,0.0310384064799293,0.0303182989534638,16,"full_all"
"CDR_e001_B.Achillea millefolium.1","CDR_e001_B","1","CDR","e001","biomass","Achillea millefolium",0.250232413210099,0.0791831655190652,0.0323446985417501,0.0229391941423333,38,"full_all"
"CDR_e001_C.Achillea millefolium.1","CDR_e001_C","1","CDR","e001","biomass","Achillea millefolium",0.196280396201079,0.0334384781548635,NA,NA,1,"full_all"
"CDR_e001_A.Agrostis scabra.1","CDR_e001_A","1","CDR","e001","biomass","Agrostis scabra",0.272809878999723,0.0416637088347147,0.0220105400428052,0.0192230907321369,15,"full_all"
"CDR_e001_B.Agrostis scabra.1","CDR_e001_B","1","CDR","e001","biomass","Agrostis scabra",0.256693212956785,0.0673493867049261,0.0315238789396459,0.0263617834695962,24,"full_all"
"CDR_e001_C.Agrostis scabra.1","CDR_e001_C","1","CDR","e001","biomass","Agrostis scabra",0.188802708862251,0.0330864687662507,0.0291596847285846,0.00692067654293917,4,"full_all"
"CDR_e001_D.Agrostis scabra.1","CDR_e001_D","1","CDR","e001","biomass","Agrostis scabra",0.165038721130574,0.0380172594654802,0.0340901221877504,0.00365041583843103,3,"full_all"
"CDR_e001_A.Ambrosia artemisiifolia.1","CDR_e001_A","1","CDR","e001","biomass","Ambrosia artemisiifolia",0.373559623596839,0.154340371923504,0.0428914035814414,0.082347292036067,23,"full_all"
"CDR_e001_B.Ambrosia artemisiifolia.1","CDR_e001_B","1","CDR","e001","biomass","Ambrosia artemisiifolia",0.381754235489217,0.15110574335581,NA,NA,1,"full_all"
"CDR_e001_A.Ambrosia psilostachya.1","CDR_e001_A","1","CDR","e001","biomass","Ambrosia psilostachya",0.283688426550799,0.156518976717157,0.0036119853173591,0.018614543806963,2,"full_all"
"CDR_e001_C.Ambrosia psilostachya.1","CDR_e001_C","1","CDR","e001","biomass","Ambrosia psilostachya",0.23980799940277,0.135785198013008,0.0491973359424255,0.042588055148886,32,"full_all"
"CDR_e001_D.Ambrosia psilostachya.1","CDR_e001_D","1","CDR","e001","biomass","Ambrosia psilostachya",0.197840876335697,0.0925882243557501,0.0296334702845758,0.0253229356637526,54,"full_all"
"CDR_e001_B.Andropogon gerardii.1","CDR_e001_B","1","CDR","e001","biomass","Andropogon gerardii",0.395099752527035,0.142168763870201,0.0306162825989787,0.0527821887157167,3,"full_all"
"CDR_e001_D.Andropogon gerardii.1","CDR_e001_D","1","CDR","e001","biomass","Andropogon gerardii",0.290896884132807,0.0948782285790691,0.0291355953989071,0.0786153095305337,13,"full_all"
"CDR_e001_A.Anemone cylindrica.1","CDR_e001_A","1","CDR","e001","biomass","Anemone cylindrica",0.275312626315859,0.0728637172577343,0.0306479762555774,0.0305011920750428,9,"full_all"
"CDR_e001_B.Anemone cylindrica.1","CDR_e001_B","1","CDR","e001","biomass","Anemone cylindrica",0.229442669357924,0.175015610081671,NA,NA,1,"full_all"
"CDR_e001_C.Anemone cylindrica.1","CDR_e001_C","1","CDR","e001","biomass","Anemone cylindrica",0.189831652937344,0.0563485791746919,0.0267202973315258,0.017673744099218,20,"full_all"
"CDR_e001_D.Anemone cylindrica.1","CDR_e001_D","1","CDR","e001","biomass","Anemone cylindrica",0.173128512839121,0.04737721430063,0.0258847897528355,0.0221717835779375,4,"full_all"
"CDR_e001_B.Antennaria neglecta.1","CDR_e001_B","1","CDR","e001","biomass","Antennaria neglecta",0.27185521085818,0.0932384969571868,0.025490184472628,0.020742262092181,7,"full_all"
"CDR_e001_C.Apocynum cannabinum.1","CDR_e001_C","1","CDR","e001","biomass","Apocynum cannabinum",0.20993375154783,0.0996987291951181,0.0417761579549186,0.0291371410603911,17,"full_all"
"CDR_e001_D.Apocynum cannabinum.1","CDR_e001_D","1","CDR","e001","biomass","Apocynum cannabinum",0.170976583162967,0.0445001396149533,NA,NA,1,"full_all"
"CDR_e001_A.Arabis divaricarpa.1","CDR_e001_A","1","CDR","e001","biomass","Arabis divaricarpa",0.467785888894863,0.362459793932193,0.00411299868146854,0.00453784242549793,2,"full_all"
"CDR_e001_B.Arabis divaricarpa.1","CDR_e001_B","1","CDR","e001","biomass","Arabis divaricarpa",0.437757558074366,0.275574775646717,0.00392998463682679,0.0216542291903686,2,"full_all"
"CDR_e001_C.Artemisia campestris.1","CDR_e001_C","1","CDR","e001","biomass","Artemisia campestris",0.239819687590833,0.140540778242887,0.0167621318073383,0.0269557482706482,11,"full_all"
"CDR_e001_D.Artemisia campestris.1","CDR_e001_D","1","CDR","e001","biomass","Artemisia campestris",0.25816902747097,0.14017699175317,NA,NA,1,"full_all"
"CDR_e001_C.Artemisia ludoviciana.1","CDR_e001_C","1","CDR","e001","biomass","Artemisia ludoviciana",0.189993946000985,0.0358968793307243,0.030741716238778,0.00676146887822699,39,"full_all"
"CDR_e001_D.Artemisia ludoviciana.1","CDR_e001_D","1","CDR","e001","biomass","Artemisia ludoviciana",0.181968692399793,0.0306771285630263,0.0284458535012501,0.0121707944612524,62,"full_all"
"CDR_e001_D.Asclepias ovalifolia.1","CDR_e001_D","1","CDR","e001","biomass","Asclepias ovalifolia",0.186143194711187,0.0922884769792584,0.0149868561413195,0.0157842742412074,4,"full_all"
"CDR_e001_A.Asclepias syriaca.1","CDR_e001_A","1","CDR","e001","biomass","Asclepias syriaca",0.383813569245919,0.257621379480583,0.0546884875376902,0.0372511636540139,7,"full_all"
"CDR_e001_B.Asclepias syriaca.1","CDR_e001_B","1","CDR","e001","biomass","Asclepias syriaca",0.40625191114649,0.284919584708194,0.0874089635998574,0.112489402583333,4,"full_all"
"CDR_e001_C.Asclepias syriaca.1","CDR_e001_C","1","CDR","e001","biomass","Asclepias syriaca",0.2866263999746,0.189114448314776,0.0442991230158817,0.0601214460709731,13,"full_all"
"CDR_e001_D.Asclepias syriaca.1","CDR_e001_D","1","CDR","e001","biomass","Asclepias syriaca",0.257767311586472,0.16379258981861,0.0323275311877329,0.0436735032577402,40,"full_all"
"CDR_e001_C.Asclepias tuberosa.1","CDR_e001_C","1","CDR","e001","biomass","Asclepias tuberosa",0.279929770525237,0.166689943804821,NA,NA,1,"full_all"
"CDR_e001_D.Asclepias tuberosa.1","CDR_e001_D","1","CDR","e001","biomass","Asclepias tuberosa",0.208012199578216,0.100676477133519,0.0463991253532211,0.0549847382744481,19,"full_all"
"CDR_e001_B.Asclepias verticillata.1","CDR_e001_B","1","CDR","e001","biomass","Asclepias verticillata",0.364301998238462,0.172083647487721,0.00310290860955341,0.0758519867920036,2,"full_all"
"CDR_e001_D.Asclepias verticillata.1","CDR_e001_D","1","CDR","e001","biomass","Asclepias verticillata",0.16543571102514,0.0742163592554289,NA,NA,1,"full_all"
"CDR_e001_A.Berteroa incana.1","CDR_e001_A","1","CDR","e001","biomass","Berteroa incana",0.378977947986946,0.271755267989104,0.0394387776632073,0.0713504621595068,42,"full_all"
"CDR_e001_B.Berteroa incana.1","CDR_e001_B","1","CDR","e001","biomass","Berteroa incana",0.353345130770973,0.240289068369527,0.0237734208536525,0.0687563667133691,7,"full_all"
"CDR_e001_C.Berteroa incana.1","CDR_e001_C","1","CDR","e001","biomass","Berteroa incana",0.365466496704357,0.271300098360879,0.0304753351971986,0.0526625375011893,9,"full_all"
"CDR_e001_D.Calamagrostis canadensis.1","CDR_e001_D","1","CDR","e001","biomass","Calamagrostis canadensis",0.185594836406393,0.0800450051295925,0.00687944637097199,0.0130860557699197,6,"full_all"
"CDR_e001_C.Campanula rotundifolia.1","CDR_e001_C","1","CDR","e001","biomass","Campanula rotundifolia",0.233069604855967,0.101398782803228,NA,NA,1,"full_all"
"CDR_e001_D.Campanula rotundifolia.1","CDR_e001_D","1","CDR","e001","biomass","Campanula rotundifolia",0.208995126848143,0.0838017012542021,NA,NA,1,"full_all"
"CDR_e001_D.Carex pensylvanica.1","CDR_e001_D","1","CDR","e001","biomass","Carex pensylvanica",0.262833325503334,0.12261417347574,NA,NA,1,"full_all"
"CDR_e001_B.Cenchrus longispinus.1","CDR_e001_B","1","CDR","e001","biomass","Cenchrus longispinus",0.412150543679215,0.229717004759886,NA,NA,1,"full_all"
"CDR_e001_D.Cenchrus longispinus.1","CDR_e001_D","1","CDR","e001","biomass","Cenchrus longispinus",0.486506763013773,0.381970488143915,NA,NA,1,"full_all"
"CDR_e001_A.Chenopodium album.1","CDR_e001_A","1","CDR","e001","biomass","Chenopodium album",0.466552380970529,0.334312658905261,0.0438716102575712,0.132460428016838,2,"full_all"
"CDR_e001_B.Chenopodium album.1","CDR_e001_B","1","CDR","e001","biomass","Chenopodium album",0.517588522649284,0.372783480584918,NA,NA,1,"full_all"
"CDR_e001_D.Chenopodium album.1","CDR_e001_D","1","CDR","e001","biomass","Chenopodium album",0.475763415738449,0.247758026791632,NA,NA,1,"full_all"
"CDR_e001_C.Chenopodium leptophyllum.1","CDR_e001_C","1","CDR","e001","biomass","Chenopodium leptophyllum",0.498847511335749,0.33756636112368,0.0772314466716504,0.0584755357013187,2,"full_all"
"CDR_e001_D.Comandra umbellata.1","CDR_e001_D","1","CDR","e001","biomass","Comandra umbellata",0.232723752816657,0.154408869029743,0.0155838143939885,0.0010989643932286,2,"full_all"
"CDR_e001_B.Coreopsis palmata.1","CDR_e001_B","1","CDR","e001","biomass","Coreopsis palmata",0.269118006319351,0.138121822299824,NA,NA,1,"full_all"
"CDR_e001_D.Coreopsis palmata.1","CDR_e001_D","1","CDR","e001","biomass","Coreopsis palmata",0.182336949765287,0.0739204014441439,NA,NA,1,"full_all"
"CDR_e001_A.Crepis tectorum.1","CDR_e001_A","1","CDR","e001","biomass","Crepis tectorum",0.318334283523874,0.083526585340229,0.0117809388857034,0.0166074919922413,5,"full_all"
"CDR_e001_B.Crepis tectorum.1","CDR_e001_B","1","CDR","e001","biomass","Crepis tectorum",0.324450749561498,0.0880084185580146,0.026732744786699,0.0708679215963349,8,"full_all"
"CDR_e001_B.Cyperus filiculmis.1","CDR_e001_B","1","CDR","e001","biomass","Cyperus filiculmis",0.367686719759438,0.288468915804659,NA,NA,1,"full_all"
"CDR_e001_D.Cyperus filiculmis.1","CDR_e001_D","1","CDR","e001","biomass","Cyperus filiculmis",0.35947780299248,0.213943167617273,NA,NA,1,"full_all"
"CDR_e001_D.Cyperus schweinitzii.1","CDR_e001_D","1","CDR","e001","biomass","Cyperus schweinitzii",0.314478529197296,0.220087950456984,NA,NA,1,"full_all"
"CDR_e001_C.Dalea purpurea.1","CDR_e001_C","1","CDR","e001","biomass","Dalea purpurea",0.365438521348995,0.280149289032949,NA,NA,1,"full_all"
"CDR_e001_A.Digitaria ischaemum.1","CDR_e001_A","1","CDR","e001","biomass","Digitaria ischaemum",0.500575802560603,0.291761486789207,0.0609421708473248,0.0576699719842718,2,"full_all"
"CDR_e001_D.Digitaria ischaemum.1","CDR_e001_D","1","CDR","e001","biomass","Digitaria ischaemum",0.513468075343194,0.120921054388091,NA,NA,1,"full_all"
"CDR_e001_A.Echinacea serotina.1","CDR_e001_A","1","CDR","e001","biomass","Echinacea serotina",0.337702127966965,0.181844323266212,0.0223670007458787,0.040131892051808,7,"full_all"
"CDR_e001_B.Echinacea serotina.1","CDR_e001_B","1","CDR","e001","biomass","Echinacea serotina",0.30520929960081,0.161523234486912,0.0104546680691507,0.00180440680382891,2,"full_all"
"CDR_e001_A.Elymus repens.1","CDR_e001_A","1","CDR","e001","biomass","Elymus repens",0.332207000328818,0.219566155679043,0.0465795690704662,0.065387846113014,52,"full_all"
"CDR_e001_B.Elymus repens.1","CDR_e001_B","1","CDR","e001","biomass","Elymus repens",0.295425005131115,0.157476632552369,0.072944429711279,0.0657651375017136,19,"full_all"
"CDR_e001_C.Elymus repens.1","CDR_e001_C","1","CDR","e001","biomass","Elymus repens",0.222974674753653,0.127546188609611,0.0346125161852695,0.0341435506671465,33,"full_all"
"CDR_e001_D.Elymus repens.1","CDR_e001_D","1","CDR","e001","biomass","Elymus repens",0.178069316308618,0.0749573650785386,0.0276145361987695,0.0181911510479233,21,"full_all"
"CDR_e001_A.Eragrostis spectabilis.1","CDR_e001_A","1","CDR","e001","biomass","Eragrostis spectabilis",0.42685799288407,0.214386407009013,0.0246069060016514,0.046754555928308,3,"full_all"
"CDR_e001_B.Eragrostis spectabilis.1","CDR_e001_B","1","CDR","e001","biomass","Eragrostis spectabilis",0.378626845054271,0.194295631014391,0.0374647310020931,0.0311159685240721,6,"full_all"
"CDR_e001_C.Eragrostis spectabilis.1","CDR_e001_C","1","CDR","e001","biomass","Eragrostis spectabilis",0.322639437095458,0.157540436741283,NA,NA,1,"full_all"
"CDR_e001_D.Eragrostis spectabilis.1","CDR_e001_D","1","CDR","e001","biomass","Eragrostis spectabilis",0.328141386383706,0.204890892084184,0.0214522330107304,0.0375257620152255,26,"full_all"
"CDR_e001_A.Erigeron canadensis.1","CDR_e001_A","1","CDR","e001","biomass","Erigeron canadensis",0.333780236451628,0.13319060933462,0.0437493365911804,0.0906558048109359,21,"full_all"
"CDR_e001_B.Erigeron canadensis.1","CDR_e001_B","1","CDR","e001","biomass","Erigeron canadensis",0.352167800967567,0.124566194077223,0.0402472805015848,0.0676306887213095,16,"full_all"
"CDR_e001_C.Erigeron canadensis.1","CDR_e001_C","1","CDR","e001","biomass","Erigeron canadensis",0.340848290446988,0.123502606025019,0.0238280732470428,0.0735107481405376,13,"full_all"
"CDR_e001_D.Erigeron canadensis.1","CDR_e001_D","1","CDR","e001","biomass","Erigeron canadensis",0.359884823469506,0.227562751579024,0.0132108229075363,0.0575682143135005,7,"full_all"
"CDR_e001_A.Erigeron strigosus.1","CDR_e001_A","1","CDR","e001","biomass","Erigeron strigosus",0.307019616311591,0.192795547072649,0.0457430996406556,0.0517724989881011,6,"full_all"
"CDR_e001_B.Erigeron strigosus.1","CDR_e001_B","1","CDR","e001","biomass","Erigeron strigosus",0.31393147714744,0.188695311853853,0.0395081647109056,0.0593965743155428,7,"full_all"
"CDR_e001_C.Erigeron strigosus.1","CDR_e001_C","1","CDR","e001","biomass","Erigeron strigosus",0.277073348747489,0.0924547374680376,0.0214849779274785,0.0149356208113115,2,"full_all"
"CDR_e001_D.Erigeron strigosus.1","CDR_e001_D","1","CDR","e001","biomass","Erigeron strigosus",0.289969624574284,0.164323956784035,NA,NA,1,"full_all"
"CDR_e001_C.Euphorbia corollata.1","CDR_e001_C","1","CDR","e001","biomass","Euphorbia corollata",0.240694375253722,0.141977689695052,0.0444708360566349,0.0388416276746699,20,"full_all"
"CDR_e001_D.Euphorbia corollata.1","CDR_e001_D","1","CDR","e001","biomass","Euphorbia corollata",0.160925040576526,0.081951404108498,0.020447003582856,0.0161383695294833,8,"full_all"
"CDR_e001_A.Euphorbia glyptosperma.1","CDR_e001_A","1","CDR","e001","biomass","Euphorbia glyptosperma",0.426495517071442,0.224922392140641,0.011881060374387,0.0996358968766277,3,"full_all"
"CDR_e001_D.Euphorbia glyptosperma.1","CDR_e001_D","1","CDR","e001","biomass","Euphorbia glyptosperma",0.427964365510613,0.221471517428203,0.0318571118100259,0.0916362690309016,13,"full_all"
"CDR_e001_A.Euphorbia maculata.1","CDR_e001_A","1","CDR","e001","biomass","Euphorbia maculata",0.481607165469871,0.223754377581007,NA,NA,1,"full_all"
"CDR_e001_D.Euthamia graminifolia.1","CDR_e001_D","1","CDR","e001","biomass","Euthamia graminifolia",0.182681793712381,0.0703596463471419,0.0265260684253001,0.0259666172848542,16,"full_all"
"CDR_e001_A.Fallopia convolvulus.1","CDR_e001_A","1","CDR","e001","biomass","Fallopia convolvulus",0.51177463515253,0.348363332235721,0.0449041631091709,0.0388539575636375,13,"full_all"
"CDR_e001_B.Fallopia convolvulus.1","CDR_e001_B","1","CDR","e001","biomass","Fallopia convolvulus",0.455103413847897,0.335634754429347,0.048727691282783,0.0426671656543186,16,"full_all"
"CDR_e001_C.Fallopia convolvulus.1","CDR_e001_C","1","CDR","e001","biomass","Fallopia convolvulus",0.471761043691901,0.34331335648005,0.0427567192180454,0.0494605196635337,12,"full_all"
"CDR_e001_D.Fragaria vesca.1","CDR_e001_D","1","CDR","e001","biomass","Fragaria vesca",0.243023093705659,0.0904219637970903,NA,NA,1,"full_all"
"CDR_e001_A.Fragaria virginiana.1","CDR_e001_A","1","CDR","e001","biomass","Fragaria virginiana",0.337510035764811,0.0742427347649812,0.0389882950070891,0.00708577750159425,6,"full_all"
"CDR_e001_D.Fragaria virginiana.1","CDR_e001_D","1","CDR","e001","biomass","Fragaria virginiana",0.217407468471503,0.0505545442352242,0.0052736945278987,0.00674053119976887,2,"full_all"
"CDR_e001_A.Hedeoma hispida.1","CDR_e001_A","1","CDR","e001","biomass","Hedeoma hispida",0.338352071640031,0.134678742808169,0.0358395052991443,0.071941142169367,21,"full_all"
"CDR_e001_B.Hedeoma hispida.1","CDR_e001_B","1","CDR","e001","biomass","Hedeoma hispida",0.354712879874284,0.155056860885021,0.0340471595420737,0.0945466399583131,28,"full_all"
"CDR_e001_C.Hedeoma hispida.1","CDR_e001_C","1","CDR","e001","biomass","Hedeoma hispida",0.348293465062485,0.135117655005011,0.0241087317887682,0.0709101274175727,16,"full_all"
"CDR_e001_B.Helianthemum bicknellii.1","CDR_e001_B","1","CDR","e001","biomass","Helianthemum bicknellii",0.300626063807588,0.15611409242879,NA,NA,1,"full_all"
"CDR_e001_C.Helianthemum bicknellii.1","CDR_e001_C","1","CDR","e001","biomass","Helianthemum bicknellii",0.274297480777579,0.162701613476758,0.0244937608541917,0.0116204935439358,6,"full_all"
"CDR_e001_D.Helianthemum bicknellii.1","CDR_e001_D","1","CDR","e001","biomass","Helianthemum bicknellii",0.279426914437987,0.169621151301934,0.0259901434003916,0.0162747479079579,19,"full_all"
"CDR_e001_D.Helianthus laetiflorus.1","CDR_e001_D","1","CDR","e001","biomass","Helianthus laetiflorus",0.234573737409725,0.129429430334879,NA,NA,1,"full_all"
"CDR_e001_A.Heterotheca villosa.1","CDR_e001_A","1","CDR","e001","biomass","Heterotheca villosa",0.282673306667635,0.159498180663689,NA,NA,1,"full_all"
"CDR_e001_A.Hieracium longipilum.1","CDR_e001_A","1","CDR","e001","biomass","Hieracium longipilum",0.340933862650584,0.212934719173559,0.0281473546487801,0.0278762385630599,3,"full_all"
"CDR_e001_B.Hieracium longipilum.1","CDR_e001_B","1","CDR","e001","biomass","Hieracium longipilum",0.343539410324331,0.222699948622748,0.0278953401450829,0.0562961399503529,10,"full_all"
"CDR_e001_C.Hieracium longipilum.1","CDR_e001_C","1","CDR","e001","biomass","Hieracium longipilum",0.294855582551613,0.172388999015033,NA,NA,1,"full_all"
"CDR_e001_C.Lathyrus venosus.1","CDR_e001_C","1","CDR","e001","biomass","Lathyrus venosus",0.391383992341864,0.282960936598544,0.0288351823234145,0.0601121214477744,30,"full_all"
"CDR_e001_D.Lathyrus venosus.1","CDR_e001_D","1","CDR","e001","biomass","Lathyrus venosus",0.359739124097992,0.233850075545896,0.032301038154754,0.0508105670949706,56,"full_all"
"CDR_e001_A.Lechea stricta.1","CDR_e001_A","1","CDR","e001","biomass","Lechea stricta",0.359128604226884,0.203707192153258,NA,NA,1,"full_all"
